"id","type_species","species","author","subspecies","common_name","higher_taxa","species_number","changes","description","created_at","updated_at"
10545,0,"Tiliqua nigrolutea","(QUOY & GAIMARD 1824)","","E: Blotched Bluetongue, Southern Bluetongue, Blotched Blue-Tongued Lizard","Scincidae, Egerniinae, Scincoidea, Sauria, Squamata (lizards)",19287,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10544,0,"Tiliqua multifasciata","STERNFELD 1919","","E: Centralian Bluetongue, Centralian Blue-Tongued Lizard","Scincidae, Egerniinae, Scincoidea, Sauria, Squamata (lizards)",19286,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10543,0,"Tiliqua gigas","(SCHNEIDER 1801)","Tiliqua gigas evanescens SHEA 2000
Tiliqua gigas keiensis OUDEMANS 1894
Tiliqua gigas gigas (SCHNEIDER 1801)","E: Giant Bluetongue Skink","Scincidae, Egerniinae, Scincoidea, Sauria, Squamata (lizards)",19285,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10542,0,"Tiliqua adelaidensis","(PETERS 1863)","","E: Pygmy Bluetongue Lizard","Scincidae, Egerniinae, Scincoidea, Sauria, Squamata (lizards)",19284,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10541,0,"Thrasops schmidti","LOVERIDGE 1936","","E: Schmidt’s bold-eyed Tree Snake
G: Schmidts Schwarze Baumschlange","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19283,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10540,0,"Thrasops occidentalis","PARKER 1940","","E: (Western) Black Tree Snake","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19282,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10539,0,"Thrasops jacksonii","GÜNTHER 1895","","E: Black Tree Snake
G: Schwarze Baumschlange","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19281,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10538,1,"Thrasops flavigularis","(HALLOWELL 1852)","","E: Yellow-throated Bold-eyed Tree snake","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19280,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10537,0,"Thermophis zhaoermii","GUO, LIU, FENG & HE 2008","","E: Sichuan Hot-spring Keel-back
Chinese: Sichuan Wenquan She","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19279,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10536,0,"Thermophis shangrila","PENG, LU, HUANG, GUO & ZHANG 2014","","E: Shangri-La hot-spring snake
Chinese: Xianggelila Wenquanshe","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20259,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10535,1,"Thermophis baileyi","(WALL 1907)","","E: Xizang Hot-spring Keel-back
Chinese: Xizang Wenquan She","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19278,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10534,0,"Thelotornis usambaricus","BROADLEY 2001","","E: Usambara vine snake","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19277,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10533,0,"Thelotornis mossambicanus","(BOCAGE 1895)","","E: Eastern Twig Or Vine Snake","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19276,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10532,0,"Thelotornis kirtlandii","(HALLOWELL 1844)","","E: Forest Vine Snake, Bird Snake, Twig Snake
G: Lianennatter, Vogelnatter, Graue Baumnatter","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19275,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10531,1,"Thelotornis capensis","SMITH 1849","Thelotornis capensis capensis (SMITH 1849)
Thelotornis capensis oatesi (GÜNTHER 1881)","E: Southern Twig Snake, Savanna Vine Snake, Twig Snake, Vine Snake
oatesi: Oates' Vine Snake","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19274,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10530,0,"Thecadactylus solimoensis","BERGMANN & RUSSELL 2007","","","Phyllodactylidae, Gekkota, Sauria, Squamata (lizards: geckos)",19273,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10529,1,"Thecadactylus rapicauda","(HOUTTUYN 1782)","","E: Northern Turnip-tailed Gecko, Turniptail Gecko
G: Rübenschwanzgecko
S: Tuqueque, tuteca, largarrabo, salamanquesa gigante","Phyllodactylidae, Gekkota, Sauria, Squamata (lizards: geckos)",19272,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10528,0,"Thecadactylus oskrobapreinorum","KÖHLER & VESELY 2011","","E: Saint Martin Turnip-tailed Gecko","Phyllodactylidae, Gekkota, Sauria, Squamata (lizards: geckos)",19271,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10527,0,"Thamnosophis stumpffi","(BOETTGER 1881)","","E: Yellow-striped Water Snake","Pseudoxyrhophiidae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19269,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10526,0,"Thamnosophis mavotenda","GLAW, NAGY, KÖHLER, FRANZEN & VENCES 2009","","","Pseudoxyrhophiidae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19268,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10525,0,"Thamnosophis martae","(GLAW, FRANZEN & VENCES 2005)","","","Pseudoxyrhophiidae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19267,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10524,1,"Thamnosophis lateralis","(DUMÉRIL, BIBRON  & DUMÉRIL 1854)","","E: Lateral Water Snake","Pseudoxyrhophiidae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19266,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10523,0,"Thamnosophis infrasignatus","(GÜNTHER 1882)","","","Pseudoxyrhophiidae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19265,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10522,0,"Thamnosophis epistibes","(CADLE 1996)","","","Pseudoxyrhophiidae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19264,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10521,0,"Thamnophis validus","(KENNICOTT 1860)","Thamnophis validus celaeno (COPE 1861)
Thamnophis validus isabellae (CONANT 1953)
Thamnophis validus thamnophisoides (CONANT 1961)
Thamnophis validus validus (KENNICOTT 1860)","E: West Coast Garter Snake
G: Mexikanische Westküsten-Strumpfbandnatter
S: Jarretera Mexicana del Pacifico","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19263,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10520,0,"Thamnophis unilabialis","(TANNER 1985)","","E: Madrean Narrowheaded Garter Snake
S: Jarretera Cabeza-angosta","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20335,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10519,0,"Thamnophis sumichrasti","(COPE 1866)","","E: Sumichrast's Garter Snake
G: Sattelflecken-Strumpfbandnatter
S: Jarretera de Sumichrast","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19262,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10518,0,"Thamnophis sirtalis","(LINNAEUS 1758)","Thamnophis sirtalis annectens BROWN 1950
Thamnophis sirtalis concinnus (HALLOWELL 1852)
Thamnophis sirtalis dorsalis (BAIRD & GIRARD 1853)
Thamnophis sirtalis fitchi FOX 1951
Thamnophis sirtalis infernalis (BLAINVILLE 1835)
Thamnophis sirtalis pallidulus ALLEN 1899
Thamnophis sirtalis parietalis (SAY 1823)
Thamnophis sirtalis pickeringii (BAIRD & GIRARD 1853)
Thamnophis sirtalis semifasciatus COPE 1892
Thamnophis sirtalis similis ROSSMAN 1965
Thamnophis sirtalis sirtalis (LINNAEUS 1758)
Thamnophis sirtalis tetrataenia (COPE in YARROW 1875)","E: Common Garter Snake
annectens: Texas Garter Snake
concinnus: Red-spotted Garter Snake
dorsalis: New Mexico Garter Snake
fitchi: Valley Garter Snake
infernalis: California Red-sided Garter Snake
lowei: 
pallidulus: Maritime Garter Snake
parietalis: Red-sided Garter Snake
pickeringii: Puget Sound Garter Snake
similis: Bluestripe Garter Snake
sirtalis: Eastern Garter Snake
semifasciatus: Chicago Gartersnake
tetrataenia: San Francisco Garter Snake
G: Gewöhnliche Strumpfbandnatter
S: Jarretera Comün","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19261,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10517,0,"Thamnophis scaliger","(JAN 1863)","","E: Short-tail Alpine Garter Snake
G: Mexikanische Hochland-Strumpfbandnatter
S: Jarretera Alpina Cola-corta","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19260,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10516,0,"Thamnophis scalaris","COPE 1861","","E: Longtail Alpine Garter Snake
G: Treppen-Strumpfbandnatter
S: Jarretera Alpina Cola-larga","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19259,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10515,1,"Thamnophis saurita","(LINNAEUS 1766)","Thamnophis saurita nitae ROSSMAN 1963
Thamnophis saurita sackenii (KENNICOTT 1859)
Thamnophis saurita saurita (LINNAEUS 1766)
Thamnophis saurita septentrionalis ROSSMAN 1963","E: Eastern Ribbonsnake
nitae: Bluestripe Ribbon Snake
sackenii: Peninsula Ribbon Snake
sauritus: Eastern Ribbon Snake
septentrionalis: Northern Ribbon Snake
G: Östliche Streifen-Strumpfbandnatter, Östliche Bändernatter","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19258,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10514,0,"Thamnophis rufipunctatus","(COPE 1875)","","E: Narrowhead Garter Snake, Narrowhead Watersnake
G: Schmalköpfige Strumpfbandnatter, Rotpunkt-Strumpfbandnatter","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19257,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10513,0,"Thamnophis rossmani","CONANT 2000","","E: Rossman's Garter Snake
G: Rossmans Strumpfbandnatter
S: Jarretera de Rossman","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19256,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10512,0,"Thamnophis radix","(BAIRD & GIRARD 1853)","","E: Plains Garter Snake
G: Tiefland Strumpfbandnatter, Prärie-Strumpfbandnatter","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19255,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10511,0,"Thamnophis pulchrilatus","(COPE 1885)","","E: Yellow-throated gartersnake
S: Jarretera Mexicana del Altiplano","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19254,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10510,0,"Thamnophis proximus","(SAY 1823)","Thamnophis proximus alpinus ROSSMAN 1963
Thamnophis proximus diabolicus ROSSMAN 1963
Thamnophis proximus orarius ROSSMAN 1963
Thamnophis proximus proximus (SAY 1823)
Thamnophis proximus rubrilineatus ROSSMAN 1963
Thamnophis proximus rutiloris (COPE 1885)","E: Western Ribbonsnake, Western Ribbon Snake
diabolicus: Arid Land Ribbon Snake
orarius: Gulf Coast Ribbon Snake
proximus: Western Ribbon Snake
rubrilineatus: Redstripe Ribbon Snake
G: Westliche Streifenstrumpfbandnatter, Westliche Bändernatter
S: Jarretera Occidental","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19253,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10509,0,"Thamnophis postremus","SMITH 1942","","E: Tepalcatepec Valley Gartersnake
S: Jarretera de Tepalcatepec","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19252,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10508,0,"Thamnophis ordinoides","(BAIRD & GIRARD 1852)","","E: Northwestern Garter Snake, Puget Sound Garter snake
G: Nordwestliche Strumpfbandnatter","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19251,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10507,0,"Thamnophis nigronuchalis","THOMPSON 1957","","E: Southern Durango Spotted Garter Snake
G: Südliche Durango-Strumpfbandnatter
S: Jarretera Manchada de Durango","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19250,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10506,0,"Thamnophis mendax","WALKER 1955","","E: Tamaulipan Montane Garter Snake
G: Mexikanische Berg-Strumpfbandnatter
S: Jarretera Tamaulipeca de Montaña","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19249,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10505,0,"Thamnophis melanogaster","(PETERS 1864)","Thamnophis melanogaster canescens SMITH 1942
Thamnophis melanogaster chihuahuaensis TANNER 1959
Thamnophis melanogaster linearis SMITH, NIXON & SMITH 1950
Thamnophis melanogaster melanogaster (PETERS 1864)","E: Blackbelly Garter Snake
G: Mexikanische Schwarzbauch-Strumpfbandnatter
S: Jarretera Vientre-negro Mexicana","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19248,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10504,0,"Thamnophis marcianus","(BAIRD & GIRARD 1853)","Thamnophis marcianus marcianus (BAIRD & GIRARD 1853)
Thamnophis marcianus praeocularis (BOCOURT 1892)","E: Checkered Garter Snake
G: Karierte Strumpfbandnatter
S: Sochuate","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19247,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10503,0,"Thamnophis lineri","ROSSMAN & BURBRINK 2005","","","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19246,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10502,0,"Thamnophis hammondii","(KENNICOTT 1860)","","E: Two-striped Garter Snake
G: Zweistreifen-Strumpfbandnatter
S: Jarretera de Hammond","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19245,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10501,0,"Thamnophis godmani","(GÜNTHER 1894)","","E: Godman's Garter Snake
G: Godmans Strumpfbandnatter
S: Jarretera de Godman","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19244,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10500,0,"Thamnophis gigas","FITCH 1940","","E: Giant Garter Snake
G: Riesen-Strumpfbandnatter","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19243,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10499,0,"Thamnophis fulvus","(BOCOURT 1893)","","E: Highland Garter Snake
G: Guatemala-Strumpfbandnatter
S: Jarretera de Los Altos Mesoamericanos ","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19242,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10498,0,"Thamnophis exsul","ROSSMAN 1969","","E: Montane Garter Snake
G: Zwerg-Strumpfbandnatter
S: Jarretera Mexicana Exilada","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19241,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10497,0,"Thamnophis errans","SMITH 1942","","E: Mexican Wandering Garter Snake
G: Mexikanische Wander-Strumpfbandnatter
S: Jarretera Errante Mexicana","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20334,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10496,0,"Thamnophis eques","(REUSS 1834)","Thamnophis eques eques (REUSS 1834)
Thamnophis eques carmenensis CONANT 2003
Thamnophis eques cuitzeoensis CONANT 2003
Thamnophis eques diluvialis CONANT 2003
Thamnophis eques insperatus CONANT 2003
Thamnophis eques megalops (KENNICOTT 1860)
Thamnophis eques obscurus CONANT 2003
Thamnophis eques patzcuaroensis CONANT 2003
Thamnophis eques scotti CONANT 2003
Thamnophis eques virgatenuis CONANT 1963","E: Mexican Garter Snake
megalops: Northern Mexican Garter Snake
G: Mexikanische Strumpfbandnatter
S: Jarretera Mexicana","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19240,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10495,0,"Thamnophis elegans","(BAIRD & GIRARD 1853)","Thamnophis elegans elegans (BAIRD & GIRARD 1853)
Thamnophis elegans vagrans (BAIRD & GIRARD 1853)
Thamnophis elegans hueyi VAN DENBURGH & SLEVIN 1923
Thamnophis elegans terrestris FOX 1951","E: Western Terrestrial Garter Snake
arizonae: Arizona Garter Snake
elegans: Mountain Garter Snake
errans: Mexican Wandering Garter Snake
terrestris: Coast Garter Snake
vagrans: Wandering Garter Snake
vascotanneri: Upper Basin Garter Snake
hueyi: San-Pedro-Martir Garter Snake
G: Bergstrumpfbandnatter
S: Jarretera Terrestre Occidental","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19239,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10494,0,"Thamnophis cyrtopsis","(KENNICOTT 1860)","Thamnophis cyrtopsis cyrtopsis (KENNICOTT 1860)
Thamnophis cyrtopsis ocellatus (COPE 1880)
Thamnophis cyrtopsis collaris (JAN 1863)","E: Blackneck Garter Snake (cyrtopsis: Western Blackneck Garter Snake; ocellatus: Eastern Blackneck Garter Snake)
G: Gefleckte Strumpfbandnatter (cyrtopsis: Westliche Schwarznacken-Strumpfbandnatter; collaris: Halsband-Strumpfbandnatter; ocellatus: Östliche Schwarznacken-Strumpfbandnatter)
S: Jarretera Cuello-negro","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19238,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10493,0,"Thamnophis couchii","(KENNICOTT 1859)","","E: Western Aquatic Garter Snake, Sierra Garter Snake
G: Westliche Strumpfbandnatter, Couchs Strumpfbandnatter","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19237,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10492,0,"Thamnophis conanti","ROSSMAN & BURBRINK 2005","","E: Conant's Gartersnake
S: Jarretera de Conant","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19236,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10491,0,"Thamnophis chrysocephalus","(COPE 1885)","","E: Goldenhead Garter Snake
G: Goldkopf-Strumpfbandnatter
S: Jarretera Cabeza de Oro","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19235,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10490,0,"Thamnophis butleri","(COPE 1889)","","E: Butler's Garter Snake
G: Butlers Strumpfbandnatter","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19234,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10489,0,"Thamnophis brachystoma","(COPE 1892)","","E: Shorthead Garter Snake
G: Kurzkopf-Strumpfbandnatter","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19233,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10488,0,"Thamnophis bogerti","ROSSMAN & BURBRINK 2005","","","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19232,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10487,0,"Thamnophis atratus","KENNICOTT 1860","Thamnophis atratus atratus (KENNICOTT 1860)
Thamnophis atratus hydrophilus FITCH 1936
Thamnophis atratus zaxanthus BOUNDY 1999","E: Pacific Coast Aquatic Garter Snake, Santa Cruz Garter Snake
atratus: Santa Cruz Garter Snake
hydrophilus: Oregon (Gray) Garter Snake
zaxanthus: Diabolo Garter Snake
G: Santa-Cruz-Strumpfbandnatter","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19231,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10486,0,"Thamnodynastes yavi","MYERS & DONNELLY 1996","","","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19229,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10485,0,"Thamnodynastes strigatus","(GÜNTHER 1858)","","E: Coastal House Snake","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19228,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10484,0,"Thamnodynastes sertanejo","BAILEY, THOMAS & DA SILVA 2005","","","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19227,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10483,0,"Thamnodynastes rutilus","(PRADO 1942)","","E: Prado's Coastal House Snake","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19226,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10482,0,"Thamnodynastes ramonriveroi","MANZANILLA & SÁNCHEZ 2005","","E: Guianan Coastal House Snake","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19225,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
